District ,Crop,Crop_Year,Season,Area ,Production,Yield
RUPNAGAR,Arhar/Tur,2007,Kharif     ,200,200,1
RUPNAGAR,Arhar/Tur,2008,Kharif     ,200,100,0.5
RUPNAGAR,Arhar/Tur,2009,Kharif     ,100,100,1
RUPNAGAR,Arhar/Tur,2010,Kharif     ,600,500,0.83
RUPNAGAR,Arhar/Tur,2011,Kharif     ,100,100,1
RUPNAGAR,Arhar/Tur,2014,Kharif     ,100,90,0.9
RUPNAGAR,Arhar/Tur,2015,Kharif     ,100,100,1
RUPNAGAR,Arhar/Tur,2016,Kharif     ,100,100,1
S NAGAR,Arhar/Tur,2006,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2007,Kharif     ,300,300,1
S NAGAR,Arhar/Tur,2008,Kharif     ,300,300,1
S NAGAR,Arhar/Tur,2009,Kharif     ,200,300,1.5
S NAGAR,Arhar/Tur,2010,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2011,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2012,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2013,Kharif     ,300,300,1
S NAGAR,Arhar/Tur,2014,Kharif     ,300,280,0.93
S NAGAR,Arhar/Tur,2015,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2016,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2017,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2018,Kharif     ,200,200,1
S NAGAR,Arhar/Tur,2019,Kharif     ,200,200,1
SANGRUR,Arhar/Tur,1997,Kharif     ,1700,1200,0.71
SANGRUR,Arhar/Tur,1998,Kharif     ,1700,900,0.53
SANGRUR,Arhar/Tur,1999,Kharif     ,1900,1600,0.84
SANGRUR,Arhar/Tur,2000,Kharif     ,1900,1600,0.84
SANGRUR,Arhar/Tur,2001,Kharif     ,2000,2000,1
SANGRUR,Arhar/Tur,2002,Kharif     ,1900,1600,0.84
SANGRUR,Arhar/Tur,2003,Kharif     ,2000,2200,1.1
SANGRUR,Arhar/Tur,2004,Kharif     ,1800,1500,0.83
SANGRUR,Arhar/Tur,2005,Kharif     ,1600,1500,0.94
SANGRUR,Arhar/Tur,2006,Kharif     ,1500,1300,0.87
SANGRUR,Arhar/Tur,2007,Kharif     ,1000,800,0.8
SANGRUR,Arhar/Tur,2008,Kharif     ,800,800,1
SANGRUR,Arhar/Tur,2009,Kharif     ,500,400,0.8
SANGRUR,Arhar/Tur,2010,Kharif     ,400,300,0.75
SANGRUR,Arhar/Tur,2011,Kharif     ,400,300,0.75
SANGRUR,Arhar/Tur,2012,Kharif     ,400,300,0.75
SANGRUR,Arhar/Tur,2013,Kharif     ,400,300,0.75
SANGRUR,Arhar/Tur,2014,Kharif     ,300,370,1.23
SANGRUR,Arhar/Tur,2015,Kharif     ,300,330,1.1
SANGRUR,Arhar/Tur,2016,Kharif     ,200,200,1
SANGRUR,Arhar/Tur,2017,Kharif     ,200,200,1
SANGRUR,Arhar/Tur,2018,Kharif     ,200,200,1
SANGRUR,Arhar/Tur,2019,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,1997,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2000,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2003,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2004,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2005,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2006,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2008,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Arhar/Tur,2009,Kharif     ,100,100,1
TARN TARAN,Arhar/Tur,2006,Kharif     ,900,800,0.89
TARN TARAN,Arhar/Tur,2007,Kharif     ,800,700,0.88
TARN TARAN,Arhar/Tur,2008,Kharif     ,900,1100,1.22
TARN TARAN,Arhar/Tur,2009,Kharif     ,700,500,0.71
TARN TARAN,Arhar/Tur,2010,Kharif     ,500,400,0.8
TARN TARAN,Arhar/Tur,2011,Kharif     ,500,300,0.6
TARN TARAN,Arhar/Tur,2012,Kharif     ,300,300,1
TARN TARAN,Arhar/Tur,2013,Kharif     ,400,300,0.75
TARN TARAN,Arhar/Tur,2014,Kharif     ,300,170,0.57
TARN TARAN,Arhar/Tur,2015,Kharif     ,400,340,0.85
TARN TARAN,Arhar/Tur,2016,Kharif     ,200,100,0.5
TARN TARAN,Arhar/Tur,2017,Kharif     ,100,100,1
TARN TARAN,Arhar/Tur,2018,Kharif     ,300,300,1
TARN TARAN,Arhar/Tur,2019,Kharif     ,300,400,1.33
AMRITSAR,Bajra,1997,Kharif     ,1000,1000,1
AMRITSAR,Bajra,2008,Kharif     ,1000,1000,1
AMRITSAR,Bajra,2011,Kharif     ,1000,1000,1
BATHINDA,Bajra,1997,Kharif     ,1000,1000,1
BATHINDA,Bajra,1998,Kharif     ,1000,1000,1
BATHINDA,Bajra,1999,Kharif     ,1000,1000,1
BATHINDA,Bajra,2000,Kharif     ,1000,1000,1
BATHINDA,Bajra,2002,Kharif     ,1000,1000,1
BATHINDA,Bajra,2003,Kharif     ,1000,1000,1
BATHINDA,Bajra,2004,Kharif     ,1000,1000,1
BATHINDA,Bajra,2005,Kharif     ,1000,1000,1
BATHINDA,Bajra,2006,Kharif     ,1000,1000,1
BATHINDA,Bajra,2007,Kharif     ,1000,1000,1
BATHINDA,Bajra,2013,Kharif     ,100,100,1
BATHINDA,Bajra,2016,Kharif     ,200,100,0.5
BATHINDA,Bajra,2017,Kharif     ,100,100,1
BATHINDA,Bajra,2018,Kharif     ,100,100,1
FARIDKOT,Bajra,2008,Kharif     ,1000,1000,1
FATEHGARH SAHIB,Bajra,2008,Kharif     ,2000,2000,1
FATEHGARH SAHIB,Bajra,2009,Kharif     ,1000,1000,1
FAZILKA,Bajra,2012,Kharif     ,1000,1000,1
FAZILKA,Bajra,2017,Kharif     ,200,100,0.5
FAZILKA,Bajra,2018,Kharif     ,100,100,1
FIROZEPUR,Bajra,2010,Kharif     ,1000,1000,1
GURDASPUR,Bajra,2005,Kharif     ,1000,1000,1
HOSHIARPUR,Bajra,1997,Kharif     ,3000,3000,1
KAPURTHALA,Bajra,2011,Kharif     ,1000,1000,1
LUDHIANA,Bajra,2013,Kharif     ,300,300,1
MANSA,Bajra,1997,Kharif     ,1000,1000,1
MANSA,Bajra,1998,Kharif     ,1000,1000,1
MANSA,Bajra,1999,Kharif     ,2000,1000,0.5
MANSA,Bajra,2000,Kharif     ,1000,1000,1
MANSA,Bajra,2002,Kharif     ,2000,2000,1
MANSA,Bajra,2003,Kharif     ,3000,3000,1
MANSA,Bajra,2004,Kharif     ,2000,2000,1
MANSA,Bajra,2005,Kharif     ,1000,1000,1
MANSA,Bajra,2006,Kharif     ,1000,1000,1
MANSA,Bajra,2007,Kharif     ,1000,1000,1
MANSA,Bajra,2009,Kharif     ,1000,1000,1
MANSA,Bajra,2010,Kharif     ,1000,1000,1
MANSA,Bajra,2011,Kharif     ,1000,1000,1
MANSA,Bajra,2012,Kharif     ,1000,1000,1
MANSA,Bajra,2013,Kharif     ,200,200,1
MANSA,Bajra,2016,Kharif     ,1000,600,0.6
MANSA,Bajra,2017,Kharif     ,500,300,0.6
MANSA,Bajra,2018,Kharif     ,400,200,0.5
MANSA,Bajra,2019,Kharif     ,300,200,0.67
MOGA,Bajra,2000,Kharif     ,2000,1000,0.5
MOGA,Bajra,2019,Kharif     ,200,100,0.5
MUKTSAR,Bajra,2002,Kharif     ,1000,1000,1
MUKTSAR,Bajra,2004,Kharif     ,1000,1000,1
MUKTSAR,Bajra,2013,Kharif     ,100,100,1
RUPNAGAR,Bajra,2002,Kharif     ,1000,1000,1
RUPNAGAR,Bajra,2003,Kharif     ,1000,1000,1
RUPNAGAR,Bajra,2004,Kharif     ,1000,1000,1
RUPNAGAR,Bajra,2018,Kharif     ,400,200,0.5
S NAGAR,Bajra,2006,Kharif     ,1000,1000,1
S NAGAR,Bajra,2007,Kharif     ,1000,1000,1
S NAGAR,Bajra,2012,Kharif     ,1000,1000,1
SANGRUR,Bajra,1997,Kharif     ,2000,2000,1
SANGRUR,Bajra,1998,Kharif     ,2000,2000,1
SANGRUR,Bajra,1999,Kharif     ,2000,2000,1
SANGRUR,Bajra,2000,Kharif     ,2000,2000,1
SANGRUR,Bajra,2002,Kharif     ,2000,1000,0.5
SANGRUR,Bajra,2003,Kharif     ,3000,3000,1
SANGRUR,Bajra,2004,Kharif     ,2000,2000,1
SANGRUR,Bajra,2005,Kharif     ,2000,2000,1
SANGRUR,Bajra,2006,Kharif     ,2000,2000,1
SANGRUR,Bajra,2007,Kharif     ,1000,1000,1
SANGRUR,Bajra,2008,Kharif     ,1000,1000,1
SANGRUR,Bajra,2009,Kharif     ,1000,2000,2
SANGRUR,Bajra,2010,Kharif     ,1000,1000,1
SANGRUR,Bajra,2013,Kharif     ,100,100,1
SANGRUR,Bajra,2017,Kharif     ,200,100,0.5
SANGRUR,Bajra,2018,Kharif     ,100,100,1
TARN TARAN,Bajra,2006,Kharif     ,1000,1000,1
BARNALA,Barley,2007,Rabi       ,1000,3000,3
BARNALA,Barley,2008,Rabi       ,1000,3000,3
BARNALA,Barley,2009,Rabi       ,1000,3000,3
BARNALA,Barley,2010,Rabi       ,1000,3000,3
BARNALA,Barley,2011,Rabi       ,1000,4000,4
BARNALA,Barley,2012,Rabi       ,1000,3000,3
BARNALA,Barley,2013,Rabi       ,1000,4000,4
BARNALA,Barley,2014,Rabi       ,1000,3600,3.6
BARNALA,Barley,2016,Rabi       ,400,1500,3.75
BARNALA,Barley,2017,Rabi       ,300,1100,3.67
BARNALA,Barley,2018,Rabi       ,300,800,2.67
BARNALA,Barley,2019,Rabi       ,300,1100,3.67
BATHINDA,Barley,1997,Rabi       ,5000,12000,2.4
BATHINDA,Barley,1998,Rabi       ,1000,3000,3
BATHINDA,Barley,1999,Rabi       ,4000,13000,3.25
BATHINDA,Barley,2000,Rabi       ,5000,14000,2.8
BATHINDA,Barley,2001,Rabi       ,3000,8000,2.67
BATHINDA,Barley,2002,Rabi       ,3000,10000,3.33
BATHINDA,Barley,2003,Rabi       ,3000,10000,3.33
BATHINDA,Barley,2004,Rabi       ,3000,9000,3
BATHINDA,Barley,2005,Rabi       ,2000,5000,2.5
BATHINDA,Barley,2006,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2007,Rabi       ,2000,6000,3
BATHINDA,Barley,2008,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2009,Rabi       ,2000,6000,3
BATHINDA,Barley,2010,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2011,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2012,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2013,Rabi       ,2000,7000,3.5
BATHINDA,Barley,2014,Rabi       ,1000,3400,3.4
BATHINDA,Barley,2015,Rabi       ,1000,3200,3.2
BATHINDA,Barley,2016,Rabi       ,1200,3800,3.17
BATHINDA,Barley,2017,Rabi       ,900,3200,3.56
BATHINDA,Barley,2018,Rabi       ,700,2800,4
BATHINDA,Barley,2019,Rabi       ,600,2000,3.33
FARIDKOT,Barley,1997,Rabi       ,1000,3000,3
FARIDKOT,Barley,1999,Rabi       ,1000,3000,3
FARIDKOT,Barley,2000,Rabi       ,1000,3000,3
FARIDKOT,Barley,2002,Rabi       ,1000,4000,4
FARIDKOT,Barley,2003,Rabi       ,1000,3000,3
FARIDKOT,Barley,2017,Rabi       ,100,300,3
FARIDKOT,Barley,2018,Rabi       ,100,400,4
FATEHGARH SAHIB,Barley,1997,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,1998,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,1999,Rabi       ,1000,4000,4
FATEHGARH SAHIB,Barley,2000,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,2001,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,2002,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,2004,Rabi       ,1000,3000,3
FATEHGARH SAHIB,Barley,2014,Rabi       ,1000,3200,3.2
FATEHGARH SAHIB,Barley,2016,Rabi       ,300,1100,3.67
FATEHGARH SAHIB,Barley,2017,Rabi       ,300,800,2.67
FATEHGARH SAHIB,Barley,2018,Rabi       ,300,1000,3.33
FATEHGARH SAHIB,Barley,2019,Rabi       ,300,800,2.67
FAZILKA,Barley,2012,Rabi       ,3000,12000,4
FAZILKA,Barley,2013,Rabi       ,3000,12000,4
FAZILKA,Barley,2014,Rabi       ,2000,7400,3.7
FAZILKA,Barley,2015,Rabi       ,2000,8100,4.05
FAZILKA,Barley,2016,Rabi       ,1500,5600,3.73
FAZILKA,Barley,2017,Rabi       ,1300,4700,3.62
FAZILKA,Barley,2018,Rabi       ,1200,4800,4
FAZILKA,Barley,2019,Rabi       ,1100,4000,3.64
FIROZEPUR,Barley,1997,Rabi       ,4000,14000,3.5
FIROZEPUR,Barley,1999,Rabi       ,4000,14000,3.5
FIROZEPUR,Barley,2000,Rabi       ,5000,17000,3.4
FIROZEPUR,Barley,2001,Rabi       ,3000,9000,3
FIROZEPUR,Barley,2002,Rabi       ,4000,12000,3
FIROZEPUR,Barley,2003,Rabi       ,4000,13000,3.25
FIROZEPUR,Barley,2004,Rabi       ,4000,13000,3.25
FIROZEPUR,Barley,2005,Rabi       ,4000,15000,3.75
FIROZEPUR,Barley,2006,Rabi       ,5000,17000,3.4
FIROZEPUR,Barley,2007,Rabi       ,4000,14000,3.5
FIROZEPUR,Barley,2008,Rabi       ,5000,18000,3.6
FIROZEPUR,Barley,2009,Rabi       ,4000,13000,3.25
FIROZEPUR,Barley,2010,Rabi       ,3000,11000,3.67
FIROZEPUR,Barley,2011,Rabi       ,3000,12000,4
JALANDHAR,Barley,2018,Rabi       ,100,400,4
KAPURTHALA,Barley,1998,Rabi       ,5000,17000,3.4
LUDHIANA,Barley,1997,Rabi       ,3000,8000,2.67
LUDHIANA,Barley,1998,Rabi       ,4000,13000,3.25
LUDHIANA,Barley,1999,Rabi       ,3000,12000,4
LUDHIANA,Barley,2000,Rabi       ,3000,12000,4
LUDHIANA,Barley,2001,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2002,Rabi       ,3000,10000,3.33
LUDHIANA,Barley,2003,Rabi       ,2000,6000,3
LUDHIANA,Barley,2004,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2005,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2006,Rabi       ,2000,6000,3
LUDHIANA,Barley,2007,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2008,Rabi       ,2000,5000,2.5
LUDHIANA,Barley,2009,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2010,Rabi       ,1000,4000,4
LUDHIANA,Barley,2011,Rabi       ,1000,4000,4
LUDHIANA,Barley,2012,Rabi       ,2000,7000,3.5
LUDHIANA,Barley,2013,Rabi       ,1000,4000,4
LUDHIANA,Barley,2014,Rabi       ,1000,3500,3.5
LUDHIANA,Barley,2015,Rabi       ,1000,3300,3.3
LUDHIANA,Barley,2016,Rabi       ,1300,5100,3.92
LUDHIANA,Barley,2017,Rabi       ,1400,6100,4.36
LUDHIANA,Barley,2018,Rabi       ,1200,4200,3.5
LUDHIANA,Barley,2019,Rabi       ,1100,4200,3.82
MANSA,Barley,1997,Rabi       ,4000,10000,2.5
MANSA,Barley,1998,Rabi       ,3000,8000,2.67
MANSA,Barley,1999,Rabi       ,3000,10000,3.33
MANSA,Barley,2000,Rabi       ,3000,10000,3.33
MANSA,Barley,2001,Rabi       ,2000,5000,2.5
MANSA,Barley,2002,Rabi       ,2000,6000,3
MANSA,Barley,2003,Rabi       ,2000,7000,3.5
MANSA,Barley,2004,Rabi       ,2000,6000,3
MANSA,Barley,2005,Rabi       ,2000,5000,2.5
MANSA,Barley,2006,Rabi       ,2000,6000,3
MANSA,Barley,2007,Rabi       ,1000,3000,3
MANSA,Barley,2008,Rabi       ,1000,3000,3
MANSA,Barley,2009,Rabi       ,1000,3000,3
MANSA,Barley,2010,Rabi       ,1000,3000,3
MANSA,Barley,2011,Rabi       ,1000,3000,3
MANSA,Barley,2012,Rabi       ,1000,3000,3
MANSA,Barley,2013,Rabi       ,1000,3000,3
MANSA,Barley,2014,Rabi       ,1000,3100,3.1
MANSA,Barley,2015,Rabi       ,1000,3400,3.4
MANSA,Barley,2016,Rabi       ,500,1800,3.6
MANSA,Barley,2017,Rabi       ,500,1700,3.4
MANSA,Barley,2018,Rabi       ,300,1100,3.67
MANSA,Barley,2019,Rabi       ,300,1100,3.67
MOGA,Barley,1997,Rabi       ,1000,3000,3
MOGA,Barley,1998,Rabi       ,1000,3000,3
MOGA,Barley,1999,Rabi       ,1000,4000,4
MOGA,Barley,2000,Rabi       ,1000,3000,3
MOGA,Barley,2001,Rabi       ,1000,3000,3
MOGA,Barley,2002,Rabi       ,1000,2000,2
MOGA,Barley,2003,Rabi       ,1000,3000,3
MOGA,Barley,2004,Rabi       ,1000,3000,3
MOGA,Barley,2005,Rabi       ,1000,3000,3
MOGA,Barley,2006,Rabi       ,1000,3000,3
MOGA,Barley,2008,Rabi       ,1000,3000,3
MOGA,Barley,2016,Rabi       ,300,1100,3.67
MOGA,Barley,2017,Rabi       ,300,1000,3.33
MOGA,Barley,2018,Rabi       ,300,1200,4
MOGA,Barley,2019,Rabi       ,400,1600,4
MUKTSAR,Barley,1997,Rabi       ,7000,21000,3
MUKTSAR,Barley,1998,Rabi       ,5000,16000,3.2
MUKTSAR,Barley,1999,Rabi       ,4000,13000,3.25
MUKTSAR,Barley,2000,Rabi       ,4000,13000,3.25
MUKTSAR,Barley,2001,Rabi       ,3000,9000,3
MUKTSAR,Barley,2002,Rabi       ,3000,10000,3.33
MUKTSAR,Barley,2003,Rabi       ,3000,10000,3.33
MUKTSAR,Barley,2004,Rabi       ,3000,10000,3.33
MUKTSAR,Barley,2005,Rabi       ,2000,6000,3
MUKTSAR,Barley,2006,Rabi       ,2000,8000,4
MUKTSAR,Barley,2007,Rabi       ,2000,8000,4
MUKTSAR,Barley,2008,Rabi       ,1000,4000,4
MUKTSAR,Barley,2009,Rabi       ,1000,4000,4
MUKTSAR,Barley,2010,Rabi       ,1000,4000,4
MUKTSAR,Barley,2011,Rabi       ,1000,3000,3
MUKTSAR,Barley,2012,Rabi       ,1000,4000,4
MUKTSAR,Barley,2013,Rabi       ,1000,4000,4
MUKTSAR,Barley,2014,Rabi       ,1000,3400,3.4
MUKTSAR,Barley,2015,Rabi       ,1000,3500,3.5
MUKTSAR,Barley,2016,Rabi       ,500,1600,3.2
MUKTSAR,Barley,2017,Rabi       ,300,1000,3.33
MUKTSAR,Barley,2018,Rabi       ,300,1100,3.67
MUKTSAR,Barley,2019,Rabi       ,200,800,4
PATHANKOT,Barley,2012,Rabi       ,1000,3000,3
PATIALA,Barley,1997,Rabi       ,2000,7000,3.5
PATIALA,Barley,1998,Rabi       ,6000,21000,3.5
PATIALA,Barley,1999,Rabi       ,2000,5000,2.5
PATIALA,Barley,2000,Rabi       ,2000,7000,3.5
PATIALA,Barley,2001,Rabi       ,2000,9000,4.5
PATIALA,Barley,2002,Rabi       ,2000,7000,3.5
PATIALA,Barley,2003,Rabi       ,2000,6000,3
PATIALA,Barley,2004,Rabi       ,1000,4000,4
PATIALA,Barley,2005,Rabi       ,1000,4000,4
PATIALA,Barley,2006,Rabi       ,1000,3000,3
PATIALA,Barley,2007,Rabi       ,1000,4000,4
PATIALA,Barley,2008,Rabi       ,1000,4000,4
PATIALA,Barley,2009,Rabi       ,1000,4000,4
PATIALA,Barley,2010,Rabi       ,1000,4000,4
PATIALA,Barley,2011,Rabi       ,1000,5000,5
PATIALA,Barley,2013,Rabi       ,1000,4000,4
PATIALA,Barley,2014,Rabi       ,1000,4100,4.1
PATIALA,Barley,2015,Rabi       ,1000,4000,4
PATIALA,Barley,2016,Rabi       ,500,2600,5.2
PATIALA,Barley,2017,Rabi       ,500,2700,5.4
PATIALA,Barley,2018,Rabi       ,400,1800,4.5
PATIALA,Barley,2019,Rabi       ,300,1100,3.67
RUPNAGAR,Barley,1997,Rabi       ,1000,3000,3
RUPNAGAR,Barley,1998,Rabi       ,1000,3000,3
RUPNAGAR,Barley,2016,Rabi       ,100,300,3
RUPNAGAR,Barley,2017,Rabi       ,100,400,4
RUPNAGAR,Barley,2018,Rabi       ,100,400,4
RUPNAGAR,Barley,2019,Rabi       ,100,400,4
S NAGAR,Barley,2016,Rabi       ,100,400,4
S NAGAR,Barley,2017,Rabi       ,100,400,4
S NAGAR,Barley,2019,Rabi       ,100,300,3
SANGRUR,Barley,1997,Rabi       ,8000,27000,3.38
SANGRUR,Barley,1998,Rabi       ,1000,3000,3
SANGRUR,Barley,1999,Rabi       ,7000,28000,4
SANGRUR,Barley,2000,Rabi       ,7000,27000,3.86
SANGRUR,Barley,2001,Rabi       ,6000,25000,4.17
SANGRUR,Barley,2002,Rabi       ,6000,21000,3.5
SANGRUR,Barley,2003,Rabi       ,5000,19000,3.8
SANGRUR,Barley,2004,Rabi       ,5000,19000,3.8
SANGRUR,Barley,2005,Rabi       ,5000,18000,3.6
SANGRUR,Barley,2006,Rabi       ,4000,14000,3.5
SANGRUR,Barley,2007,Rabi       ,3000,12000,4
SANGRUR,Barley,2008,Rabi       ,2000,8000,4
SANGRUR,Barley,2009,Rabi       ,2000,7000,3.5
SANGRUR,Barley,2010,Rabi       ,2000,8000,4
SANGRUR,Barley,2011,Rabi       ,2000,9000,4.5
SANGRUR,Barley,2012,Rabi       ,2000,8000,4
SANGRUR,Barley,2013,Rabi       ,2000,8000,4
SANGRUR,Barley,2014,Rabi       ,2000,7700,3.85
SANGRUR,Barley,2015,Rabi       ,2000,7800,3.9
SANGRUR,Barley,2016,Rabi       ,1600,6600,4.13
SANGRUR,Barley,2017,Rabi       ,1600,6500,4.06
SANGRUR,Barley,2018,Rabi       ,1500,5500,3.67
SANGRUR,Barley,2019,Rabi       ,1400,6000,4.29
SHAHID BHAGAT SINGH NAGAR,Barley,1998,Rabi       ,3000,10000,3.33
AMRITSAR,Cotton(lint),1997,Whole Year ,5000,2000,0.4
AMRITSAR,Cotton(lint),1998,Kharif     ,4000,3000,0.75
AMRITSAR,Cotton(lint),1999,Kharif     ,2000,3000,1.5
AMRITSAR,Cotton(lint),2000,Kharif     ,2000,2000,1
AMRITSAR,Cotton(lint),2001,Kharif     ,2000,3000,1.5
AMRITSAR,Cotton(lint),2002,Kharif     ,1000,1000,1
AMRITSAR,Cotton(lint),2003,Kharif     ,1000,2000,2
AMRITSAR,Cotton(lint),2004,Kharif     ,1000,3000,3
AMRITSAR,Cotton(lint),2005,Kharif     ,1000,3000,3
BARNALA,Cotton(lint),2007,Kharif     ,14000,81000,5.79
BARNALA,Cotton(lint),2008,Kharif     ,12000,57000,4.75
BARNALA,Cotton(lint),2009,Kharif     ,11000,50000,4.55
BARNALA,Cotton(lint),2010,Kharif     ,10000,40000,4
BARNALA,Cotton(lint),2011,Kharif     ,11000,44000,4
BARNALA,Cotton(lint),2012,Kharif     ,9000,32000,3.56
BARNALA,Cotton(lint),2013,Kharif     ,9000,37000,4.11
BARNALA,Cotton(lint),2014,Kharif     ,8000,31000,3.88
BARNALA,Cotton(lint),2015,Kharif     ,5000,5000,1
BARNALA,Cotton(lint),2016,Kharif     ,3000,14000,4.67
BARNALA,Cotton(lint),2017,Kharif     ,3000,12000,4
BARNALA,Cotton(lint),2018,Kharif     ,2600,9900,3.81
BARNALA,Cotton(lint),2019,Kharif     ,1600,7600,4.75
BATHINDA,Cotton(lint),1997,Whole Year ,199000,286000,1.44
BATHINDA,Cotton(lint),1998,Kharif     ,170000,173000,1.02
BATHINDA,Cotton(lint),1999,Kharif     ,151000,279000,1.85
BATHINDA,Cotton(lint),2000,Kharif     ,147000,331000,2.25
BATHINDA,Cotton(lint),2001,Kharif     ,162000,375000,2.31
BATHINDA,Cotton(lint),2002,Kharif     ,125000,347000,2.78
BATHINDA,Cotton(lint),2003,Kharif     ,128000,411000,3.21
BATHINDA,Cotton(lint),2004,Kharif     ,141000,593000,4.21
BATHINDA,Cotton(lint),2005,Kharif     ,151000,659000,4.36
BATHINDA,Cotton(lint),2006,Kharif     ,161000,739000,4.59
BATHINDA,Cotton(lint),2007,Kharif     ,165000,660000,4
BATHINDA,Cotton(lint),2008,Kharif     ,153000,714000,4.67
BATHINDA,Cotton(lint),2009,Kharif     ,150000,659000,4.39
BATHINDA,Cotton(lint),2010,Kharif     ,147000,607000,4.13
BATHINDA,Cotton(lint),2011,Kharif     ,155000,573000,3.7
BATHINDA,Cotton(lint),2012,Kharif     ,151000,581000,3.85
BATHINDA,Cotton(lint),2013,Kharif     ,142000,505000,3.56
BATHINDA,Cotton(lint),2014,Kharif     ,139000,498000,3.58
BATHINDA,Cotton(lint),2015,Kharif     ,112000,118000,1.05
BATHINDA,Cotton(lint),2016,Kharif     ,97000,478000,4.93
BATHINDA,Cotton(lint),2017,Kharif     ,99000,491000,4.96
BATHINDA,Cotton(lint),2018,Kharif     ,91100,462600,5.08
BATHINDA,Cotton(lint),2019,Kharif     ,78000,409500,5.25
FARIDKOT,Cotton(lint),1997,Whole Year ,48000,35000,0.73
FARIDKOT,Cotton(lint),1998,Kharif     ,22000,19000,0.86
FARIDKOT,Cotton(lint),1999,Kharif     ,15000,29000,1.93
FARIDKOT,Cotton(lint),2000,Kharif     ,14000,35000,2.5
FARIDKOT,Cotton(lint),2001,Kharif     ,36000,72000,2
FARIDKOT,Cotton(lint),2002,Kharif     ,16000,25000,1.56
FARIDKOT,Cotton(lint),2003,Kharif     ,20000,58000,2.9
FARIDKOT,Cotton(lint),2004,Kharif     ,21000,68000,3.24
FARIDKOT,Cotton(lint),2005,Kharif     ,25000,108000,4.32
FARIDKOT,Cotton(lint),2006,Kharif     ,29000,137000,4.72
FARIDKOT,Cotton(lint),2007,Kharif     ,28000,105000,3.75
FARIDKOT,Cotton(lint),2008,Kharif     ,21000,85000,4.05
FARIDKOT,Cotton(lint),2009,Kharif     ,18000,71000,3.94
FARIDKOT,Cotton(lint),2010,Kharif     ,15000,56000,3.73
FARIDKOT,Cotton(lint),2011,Kharif     ,17000,52000,3.06
FARIDKOT,Cotton(lint),2012,Kharif     ,15000,46000,3.07
FARIDKOT,Cotton(lint),2013,Kharif     ,12000,37000,3.08
FARIDKOT,Cotton(lint),2014,Kharif     ,10000,37000,3.7
FARIDKOT,Cotton(lint),2015,Kharif     ,6000,10000,1.67
FARIDKOT,Cotton(lint),2016,Kharif     ,2000,7000,3.5
FARIDKOT,Cotton(lint),2017,Kharif     ,2000,8000,4
FARIDKOT,Cotton(lint),2018,Kharif     ,1600,6100,3.81
FARIDKOT,Cotton(lint),2019,Kharif     ,1700,7100,4.18
FAZILKA,Cotton(lint),2012,Kharif     ,112000,292000,2.61
FAZILKA,Cotton(lint),2013,Kharif     ,98000,310000,3.16
FAZILKA,Cotton(lint),2014,Kharif     ,98000,251000,2.56
FAZILKA,Cotton(lint),2015,Kharif     ,86000,133000,1.55
FAZILKA,Cotton(lint),2016,Kharif     ,80000,337000,4.21
FAZILKA,Cotton(lint),2017,Kharif     ,84000,353000,4.2
FAZILKA,Cotton(lint),2018,Kharif     ,81900,356700,4.36
FAZILKA,Cotton(lint),2019,Kharif     ,83500,381200,4.57
FIROZEPUR,Cotton(lint),1997,Whole Year ,153000,209000,1.37
FIROZEPUR,Cotton(lint),1998,Kharif     ,138000,189000,1.37
